date,location,total_cases,total_deaths,new_cases,new_deaths,total_vaccinations,people_fully_vaccinated,population,total_boosters
2022-04-01,Kenya,323436.0,5648.0,13.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-02,Kenya,323450.0,5648.0,14.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-03,Kenya,323454.0,5648.0,4.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-04,Kenya,323468.0,5648.0,14.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-05,Kenya,323479.0,5648.0,11.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-06,Kenya,323515.0,5648.0,36.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-07,Kenya,323524.0,5648.0,9.0,0.0,17734375.0,0.0,54027484.0,285700.0
2022-04-08,Kenya,323524.0,5648.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-09,Kenya,323531.0,5648.0,7.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-10,Kenya,323541.0,5648.0,10.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-11,Kenya,323557.0,5648.0,16.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-12,Kenya,323583.0,5649.0,26.0,1.0,0.0,0.0,54027484.0,0.0
2022-04-13,Kenya,323588.0,5649.0,5.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-14,Kenya,323595.0,5649.0,7.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-15,Kenya,323605.0,5649.0,10.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-16,Kenya,323609.0,5649.0,4.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-17,Kenya,323614.0,5649.0,5.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-18,Kenya,323618.0,5649.0,4.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-19,Kenya,323630.0,5649.0,12.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-20,Kenya,323646.0,5649.0,16.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-21,Kenya,323646.0,5649.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-22,Kenya,323688.0,5649.0,42.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-23,Kenya,323696.0,5649.0,8.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-24,Kenya,323709.0,5649.0,13.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-25,Kenya,323718.0,5649.0,9.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-26,Kenya,323723.0,5649.0,5.0,0.0,17849742.0,0.0,54027484.0,294769.0
2022-04-27,Kenya,323724.0,5649.0,1.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-28,Kenya,323745.0,5649.0,21.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-29,Kenya,323760.0,5649.0,15.0,0.0,0.0,0.0,54027484.0,0.0
2022-04-30,Kenya,323773.0,5649.0,13.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-01,Kenya,323786.0,5649.0,13.0,0.0,17871145.0,0.0,54027484.0,296768.0
2022-05-02,Kenya,323792.0,5649.0,6.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-03,Kenya,323796.0,5649.0,4.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-04,Kenya,323806.0,5649.0,10.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-05,Kenya,323818.0,5649.0,12.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-06,Kenya,323846.0,5649.0,28.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-07,Kenya,323868.0,5649.0,22.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-08,Kenya,323881.0,5649.0,13.0,0.0,17927457.0,8315517.0,54027484.0,304280.0
2022-05-09,Kenya,323900.0,5649.0,19.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-10,Kenya,323921.0,5649.0,21.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-11,Kenya,323939.0,5649.0,18.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-12,Kenya,323952.0,5649.0,13.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-13,Kenya,323975.0,5649.0,23.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-14,Kenya,324011.0,5649.0,36.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-15,Kenya,324026.0,5649.0,15.0,0.0,17992422.0,8591665.0,54027484.0,310893.0
2022-05-16,Kenya,324046.0,5649.0,20.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-17,Kenya,324071.0,5649.0,25.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-18,Kenya,324097.0,5649.0,26.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-19,Kenya,324129.0,5649.0,32.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-20,Kenya,324175.0,5649.0,46.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-21,Kenya,324222.0,5649.0,47.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-22,Kenya,324242.0,5651.0,20.0,2.0,18246213.0,9153176.0,54027484.0,312678.0
2022-05-23,Kenya,324274.0,5651.0,32.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-24,Kenya,324349.0,5651.0,75.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-25,Kenya,324406.0,5651.0,57.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-26,Kenya,324469.0,5651.0,63.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-27,Kenya,324558.0,5651.0,89.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-28,Kenya,324686.0,5651.0,128.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-29,Kenya,324768.0,5651.0,82.0,0.0,18335254.0,0.0,54027484.0,327109.0
2022-05-30,Kenya,324859.0,5651.0,91.0,0.0,0.0,0.0,54027484.0,0.0
2022-05-31,Kenya,324976.0,5651.0,117.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-01,Kenya,325070.0,5651.0,94.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-02,Kenya,325170.0,5651.0,100.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-03,Kenya,325320.0,5651.0,150.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-04,Kenya,325442.0,5651.0,122.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-05,Kenya,325554.0,5651.0,112.0,0.0,18367309.0,9223230.0,54027484.0,335015.0
2022-06-06,Kenya,325634.0,5651.0,80.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-07,Kenya,325797.0,5651.0,163.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-08,Kenya,326015.0,5651.0,218.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-09,Kenya,326217.0,5651.0,202.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-10,Kenya,326449.0,5651.0,232.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-11,Kenya,326737.0,5651.0,288.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-12,Kenya,326932.0,5651.0,195.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-13,Kenya,327145.0,5651.0,213.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-14,Kenya,327425.0,5651.0,280.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-15,Kenya,327892.0,5651.0,467.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-16,Kenya,328319.0,5651.0,427.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-17,Kenya,328709.0,5651.0,390.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-18,Kenya,329107.0,5651.0,398.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-19,Kenya,329353.0,5651.0,246.0,0.0,18535975.0,9326814.0,54027484.0,376018.0
2022-06-20,Kenya,329605.0,5651.0,252.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-21,Kenya,330024.0,5651.0,419.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-22,Kenya,330478.0,5651.0,454.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-23,Kenya,331037.0,5651.0,559.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-24,Kenya,331539.0,5651.0,502.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-25,Kenya,331966.0,5651.0,427.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-26,Kenya,332227.0,5652.0,261.0,1.0,0.0,0.0,54027484.0,0.0
2022-06-27,Kenya,332459.0,5652.0,232.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-28,Kenya,332898.0,5652.0,439.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-29,Kenya,333290.0,5652.0,392.0,0.0,0.0,0.0,54027484.0,0.0
2022-06-30,Kenya,333694.0,5652.0,404.0,0.0,0.0,0.0,54027484.0,0.0
2022-07-01,Kenya,333952.0,5653.0,258.0,1.0,0.0,0.0,54027484.0,0.0
2022-07-02,Kenya,334249.0,5655.0,297.0,2.0,0.0,0.0,54027484.0,0.0
2022-07-03,Kenya,334249.0,5655.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2022-07-04,Kenya,334551.0,5656.0,302.0,1.0,0.0,0.0,54027484.0,0.0
2022-07-05,Kenya,334800.0,5657.0,249.0,1.0,0.0,0.0,54027484.0,0.0
2022-07-06,Kenya,335092.0,5659.0,292.0,2.0,0.0,0.0,54027484.0,0.0
2022-07-07,Kenya,335341.0,5660.0,249.0,1.0,0.0,0.0,54027484.0,0.0
2022-07-08,Kenya,335569.0,5660.0,228.0,0.0,0.0,0.0,54027484.0,0.0
2022-07-09,Kenya,335773.0,5663.0,204.0,3.0,0.0,0.0,54027484.0,0.0
2022-07-10,Kenya,335861.0,5667.0,88.0,4.0,0.0,0.0,54027484.0,0.0
2022-07-11,Kenya,335929.0,5668.0,68.0,1.0,0.0,0.0,54027484.0,0.0
2022-07-12,Kenya,336053.0,5668.0,124.0,0.0,0.0,0.0,54027484.0,0.0
2022-07-13,Kenya,336292.0,5668.0,239.0,0.0,0.0,0.0,54027484.0,0.0
2022-07-14,Kenya,336445.0,5668.0,153.0,0.0,0.0,0.0,54027484.0,0.0
2022-07-15,Kenya,336578.0,5668.0,133.0,0.0,0.0,0.0,54027484.0,0.0
2022-07-16,Kenya,336690.0,5668.0,112.0,0.0,0.0,0.0,54027484.0,0.0
2022-07-17,Kenya,336740.0,5668.0,50.0,0.0,0.0,0.0,54027484.0,0.0
2022-07-18,Kenya,336798.0,5668.0,58.0,0.0,0.0,0.0,54027484.0,0.0
2022-07-19,Kenya,336904.0,5668.0,106.0,0.0,0.0,0.0,54027484.0,0.0
2022-07-20,Kenya,337005.0,5670.0,101.0,2.0,0.0,0.0,54027484.0,0.0
2022-07-21,Kenya,337085.0,5670.0,80.0,0.0,0.0,0.0,54027484.0,0.0
2022-07-22,Kenya,337161.0,5670.0,76.0,0.0,0.0,0.0,54027484.0,0.0
2022-07-23,Kenya,337242.0,5670.0,81.0,0.0,0.0,0.0,54027484.0,0.0
2022-07-24,Kenya,337297.0,5670.0,55.0,0.0,0.0,0.0,54027484.0,0.0
2022-07-25,Kenya,337339.0,5670.0,42.0,0.0,0.0,0.0,54027484.0,0.0
2022-07-26,Kenya,337389.0,5672.0,50.0,2.0,0.0,0.0,54027484.0,0.0
2022-07-27,Kenya,337456.0,5672.0,67.0,0.0,0.0,0.0,54027484.0,0.0
2022-07-28,Kenya,337500.0,5672.0,44.0,0.0,0.0,0.0,54027484.0,0.0
2022-07-29,Kenya,337550.0,5672.0,50.0,0.0,0.0,0.0,54027484.0,0.0
2022-07-30,Kenya,337599.0,5672.0,49.0,0.0,0.0,0.0,54027484.0,0.0
2022-07-31,Kenya,337622.0,5672.0,23.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-01,Kenya,337639.0,5672.0,17.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-02,Kenya,337689.0,5672.0,50.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-03,Kenya,337734.0,5672.0,45.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-04,Kenya,337768.0,5672.0,34.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-05,Kenya,337808.0,5672.0,40.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-06,Kenya,337833.0,5672.0,25.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-07,Kenya,337853.0,5672.0,20.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-08,Kenya,337874.0,5672.0,21.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-09,Kenya,337884.0,5672.0,10.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-10,Kenya,337894.0,5673.0,10.0,1.0,0.0,0.0,54027484.0,0.0
2022-08-11,Kenya,337912.0,5673.0,18.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-12,Kenya,337921.0,5673.0,9.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-13,Kenya,337938.0,5673.0,17.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-14,Kenya,337950.0,5673.0,12.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-15,Kenya,337961.0,5673.0,11.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-16,Kenya,337966.0,5673.0,5.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-17,Kenya,337985.0,5673.0,19.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-18,Kenya,338009.0,5673.0,24.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-19,Kenya,338022.0,5673.0,13.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-20,Kenya,338042.0,5673.0,20.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-21,Kenya,338047.0,5673.0,5.0,0.0,20920745.0,9354382.0,54027484.0,1072585.0
2022-08-22,Kenya,338053.0,5673.0,6.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-23,Kenya,338061.0,5673.0,8.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-24,Kenya,338088.0,5673.0,27.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-25,Kenya,338093.0,5673.0,5.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-26,Kenya,338105.0,5673.0,12.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-27,Kenya,338153.0,5673.0,48.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-28,Kenya,338161.0,5674.0,8.0,1.0,0.0,0.0,54027484.0,0.0
2022-08-29,Kenya,338165.0,5674.0,4.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-30,Kenya,338170.0,5674.0,5.0,0.0,0.0,0.0,54027484.0,0.0
2022-08-31,Kenya,338183.0,5674.0,13.0,0.0,0.0,0.0,54027484.0,0.0
2022-09-01,Kenya,338210.0,5674.0,27.0,0.0,0.0,0.0,54027484.0,0.0
2022-09-02,Kenya,338214.0,5674.0,4.0,0.0,0.0,0.0,54027484.0,0.0
2022-09-03,Kenya,338234.0,5674.0,20.0,0.0,0.0,0.0,54027484.0,0.0
2022-09-04,Kenya,338235.0,5674.0,1.0,0.0,21104874.0,9985687.0,54027484.0,1568659.0
2022-09-05,Kenya,338237.0,5674.0,2.0,0.0,0.0,0.0,54027484.0,0.0
2022-09-06,Kenya,338243.0,5674.0,6.0,0.0,0.0,0.0,54027484.0,0.0
2022-09-07,Kenya,338259.0,5674.0,16.0,0.0,0.0,0.0,54027484.0,0.0
2022-09-08,Kenya,338271.0,5674.0,12.0,0.0,0.0,0.0,54027484.0,0.0
2022-09-09,Kenya,338280.0,5674.0,9.0,0.0,0.0,0.0,54027484.0,0.0
2022-09-10,Kenya,338290.0,5674.0,10.0,0.0,0.0,0.0,54027484.0,0.0
2022-09-11,Kenya,338295.0,5674.0,5.0,0.0,21202827.0,9985687.0,54027484.0,1568659.0
2022-09-12,Kenya,338301.0,5674.0,6.0,0.0,0.0,0.0,54027484.0,0.0
2022-09-13,Kenya,338307.0,5675.0,6.0,1.0,0.0,0.0,54027484.0,0.0
2022-09-14,Kenya,338308.0,5675.0,1.0,0.0,0.0,0.0,54027484.0,0.0
2022-09-15,Kenya,338315.0,5675.0,7.0,0.0,0.0,0.0,54027484.0,0.0
2022-09-16,Kenya,338324.0,5675.0,9.0,0.0,0.0,0.0,54027484.0,0.0
2022-09-17,Kenya,338332.0,5675.0,8.0,0.0,0.0,0.0,54027484.0,0.0
2022-09-18,Kenya,338341.0,5675.0,9.0,0.0,21281086.0,9985687.0,54027484.0,0.0
2022-09-19,Kenya,338347.0,5675.0,6.0,0.0,0.0,0.0,54027484.0,0.0
2022-09-20,Kenya,338365.0,5675.0,18.0,0.0,0.0,0.0,54027484.0,0.0
2022-09-21,Kenya,338371.0,5675.0,6.0,0.0,0.0,0.0,54027484.0,0.0
2022-09-22,Kenya,338379.0,5675.0,8.0,0.0,0.0,0.0,54027484.0,0.0
2022-09-23,Kenya,338379.0,5675.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2022-09-24,Kenya,338389.0,5675.0,10.0,0.0,0.0,0.0,54027484.0,0.0
2022-09-25,Kenya,338390.0,5675.0,1.0,0.0,21522783.0,10146842.0,54027484.0,1568659.0
2022-09-26,Kenya,338390.0,5675.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2022-09-27,Kenya,338404.0,5675.0,14.0,0.0,0.0,0.0,54027484.0,0.0
2022-09-28,Kenya,338420.0,5678.0,16.0,3.0,0.0,0.0,54027484.0,0.0
2022-09-29,Kenya,338420.0,5678.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2022-09-30,Kenya,338434.0,5678.0,14.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-01,Kenya,338439.0,5678.0,5.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-02,Kenya,338445.0,5678.0,6.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-03,Kenya,338449.0,5678.0,4.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-04,Kenya,338455.0,5678.0,6.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-05,Kenya,338463.0,5678.0,8.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-06,Kenya,338474.0,5678.0,11.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-07,Kenya,338484.0,5678.0,10.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-08,Kenya,338484.0,5678.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-09,Kenya,338499.0,5678.0,15.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-10,Kenya,338506.0,5678.0,7.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-11,Kenya,338518.0,5678.0,12.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-12,Kenya,338528.0,5678.0,10.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-13,Kenya,338538.0,5678.0,10.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-14,Kenya,338568.0,5678.0,30.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-15,Kenya,338571.0,5678.0,3.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-16,Kenya,338578.0,5678.0,7.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-17,Kenya,338599.0,5678.0,21.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-18,Kenya,338647.0,5678.0,48.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-19,Kenya,338678.0,5678.0,31.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-20,Kenya,338703.0,5678.0,25.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-21,Kenya,338728.0,5678.0,25.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-22,Kenya,338728.0,5678.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-23,Kenya,338749.0,5678.0,21.0,0.0,22311510.0,10503463.0,54027484.0,1568659.0
2022-10-24,Kenya,338749.0,5678.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-25,Kenya,338749.0,5678.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-26,Kenya,338908.0,5678.0,159.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-27,Kenya,338970.0,5678.0,62.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-28,Kenya,339036.0,5678.0,66.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-29,Kenya,339078.0,5678.0,42.0,0.0,0.0,0.0,54027484.0,0.0
2022-10-30,Kenya,339113.0,5678.0,35.0,0.0,22457583.0,10564568.0,54027484.0,1568659.0
2022-10-31,Kenya,339147.0,5678.0,34.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-01,Kenya,339253.0,5678.0,106.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-02,Kenya,339350.0,5678.0,97.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-03,Kenya,339350.0,5678.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-04,Kenya,339552.0,5678.0,202.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-05,Kenya,339671.0,5678.0,119.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-06,Kenya,339756.0,5678.0,85.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-07,Kenya,339788.0,5678.0,32.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-08,Kenya,339788.0,5678.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-09,Kenya,339987.0,5678.0,199.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-10,Kenya,340114.0,5678.0,127.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-11,Kenya,340209.0,5678.0,95.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-12,Kenya,340371.0,5678.0,162.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-13,Kenya,340431.0,5680.0,60.0,2.0,22627957.0,10641225.0,54027484.0,1602774.0
2022-11-14,Kenya,340431.0,5680.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-15,Kenya,340600.0,5680.0,169.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-16,Kenya,340690.0,5684.0,90.0,4.0,0.0,0.0,54027484.0,0.0
2022-11-17,Kenya,340784.0,5684.0,94.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-18,Kenya,340888.0,5684.0,104.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-19,Kenya,340975.0,5684.0,87.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-20,Kenya,341030.0,5684.0,55.0,0.0,22763869.0,10705713.0,54027484.0,1638279.0
2022-11-21,Kenya,341043.0,5684.0,13.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-22,Kenya,341116.0,5684.0,73.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-23,Kenya,341235.0,5684.0,119.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-24,Kenya,341319.0,5684.0,84.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-25,Kenya,341361.0,5684.0,42.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-26,Kenya,341460.0,5684.0,99.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-27,Kenya,341496.0,5684.0,36.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-28,Kenya,341515.0,5684.0,19.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-29,Kenya,341573.0,5684.0,58.0,0.0,0.0,0.0,54027484.0,0.0
2022-11-30,Kenya,341636.0,5684.0,63.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-01,Kenya,341696.0,5684.0,60.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-02,Kenya,341804.0,5684.0,108.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-03,Kenya,341886.0,5684.0,82.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-04,Kenya,341924.0,5684.0,38.0,0.0,22921294.0,10773492.0,54027484.0,1692282.0
2022-12-05,Kenya,341933.0,5684.0,9.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-06,Kenya,341977.0,5684.0,44.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-07,Kenya,342026.0,5684.0,49.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-08,Kenya,342083.0,5684.0,57.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-09,Kenya,342093.0,5684.0,10.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-10,Kenya,342093.0,5684.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-11,Kenya,342107.0,5684.0,14.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-12,Kenya,342120.0,5684.0,13.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-13,Kenya,342155.0,5684.0,35.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-14,Kenya,342209.0,5684.0,54.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-15,Kenya,342248.0,5684.0,39.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-16,Kenya,342294.0,5684.0,46.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-17,Kenya,342320.0,5684.0,26.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-18,Kenya,342336.0,5688.0,16.0,4.0,23063539.0,10832419.0,54027484.0,1756954.0
2022-12-19,Kenya,342347.0,5688.0,11.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-20,Kenya,342368.0,5688.0,21.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-21,Kenya,342418.0,5688.0,50.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-22,Kenya,342444.0,5688.0,26.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-23,Kenya,342451.0,5688.0,7.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-24,Kenya,342470.0,5688.0,19.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-25,Kenya,342470.0,5688.0,0.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-26,Kenya,342475.0,5688.0,5.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-27,Kenya,342477.0,5688.0,2.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-28,Kenya,342479.0,5688.0,2.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-29,Kenya,342482.0,5688.0,3.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-30,Kenya,342493.0,5688.0,11.0,0.0,0.0,0.0,54027484.0,0.0
2022-12-31,Kenya,342499.0,5688.0,6.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-01,Kenya,342507.0,5688.0,8.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-02,Kenya,342511.0,5688.0,4.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-03,Kenya,342512.0,5688.0,1.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-04,Kenya,342515.0,5688.0,3.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-05,Kenya,342562.0,5688.0,47.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-06,Kenya,342580.0,5688.0,18.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-07,Kenya,342598.0,5688.0,18.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-08,Kenya,342599.0,5688.0,1.0,0.0,23132128.0,10864421.0,54027484.0,1782416.0
2023-01-09,Kenya,342608.0,5688.0,9.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-10,Kenya,342617.0,5688.0,9.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-11,Kenya,342639.0,5688.0,22.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-12,Kenya,342663.0,5688.0,24.0,0.0,0.0,0.0,54027484.0,0.0
2023-01-13,Kenya,342672.0,5688.0,9.0,0.0,0.0,0.0,54027484.0,0.0
